tenant_id,company_name,plan,region,industry,employee_size,csm_assigned,subscription_id,plan_sub,arr,contract_start_date,renewal_date,churned,churn_date,next_renewal_date,days_to_next_renewal,company_id,lifecycle_stage,acquisition_source,pov_started,created_at,region_crm,industry_crm,snapshot_active,churn_90d,days_to_renewal,tenure_days,days_to_renewal_<180,users_total,admins,members,read_only,events_30d,active_event_days_30d,active_users_evt_30d,event_types_used_30d,evt_license_optimization_viewed_30d,evt_license_recommendation_applied_30d,evt_policy_created_30d,evt_policy_updated_30d,evt_pp_sync_completed_30d,evt_pp_sync_started_30d,evt_report_generated_30d,evt_risky_workspace_detected_30d,evt_risky_workspace_resolved_30d,evt_sensitivity_label_applied_30d,evt_sensitivity_label_recommended_30d,events_60d,active_event_days_60d,active_users_evt_60d,event_types_used_60d,evt_license_optimization_viewed_60d,evt_license_recommendation_applied_60d,evt_policy_created_60d,evt_policy_updated_60d,evt_pp_sync_completed_60d,evt_pp_sync_started_60d,evt_report_generated_60d,evt_risky_workspace_detected_60d,evt_risky_workspace_resolved_60d,evt_sensitivity_label_applied_60d,evt_sensitivity_label_recommended_60d,events_90d,active_event_days_90d,active_users_evt_90d,event_types_used_90d,evt_license_optimization_viewed_90d,evt_license_recommendation_applied_90d,evt_policy_created_90d,evt_policy_updated_90d,evt_pp_sync_completed_90d,evt_pp_sync_started_90d,evt_report_generated_90d,evt_risky_workspace_detected_90d,evt_risky_workspace_resolved_90d,evt_sensitivity_label_applied_90d,evt_sensitivity_label_recommended_90d,cur45_events,cur45_active_users,prev45_events,prev45_active_users,trend45_total_events,trend45_active_users,cur45_events_value,cur45_active_users_value,prev45_events_value,prev45_active_users_value,trend45_value_events,trend45_active_users_value,cur45_license_optimization_viewed,prev45_license_optimization_viewed,trend45_license_optimization_viewed,cur45_license_recommendation_applied,prev45_license_recommendation_applied,trend45_license_recommendation_applied,cur45_policy_created,prev45_policy_created,trend45_policy_created,cur45_policy_updated,prev45_policy_updated,trend45_policy_updated,cur45_pp_sync_completed,prev45_pp_sync_completed,trend45_pp_sync_completed,cur45_pp_sync_started,prev45_pp_sync_started,trend45_pp_sync_started,cur45_report_generated,prev45_report_generated,trend45_report_generated,cur45_risky_workspace_detected,prev45_risky_workspace_detected,trend45_risky_workspace_detected,cur45_risky_workspace_resolved,prev45_risky_workspace_resolved,trend45_risky_workspace_resolved,cur45_sensitivity_label_applied,prev45_sensitivity_label_applied,trend45_sensitivity_label_applied,cur45_sensitivity_label_recommended,prev45_sensitivity_label_recommended,trend45_sensitivity_label_recommended,value_events_30d,other_events_30d,value_share_30d,value_events_60d,other_events_60d,value_share_60d,value_events_90d,other_events_90d,value_share_90d,crm_touches_30d,crm_touch_days_30d,crm_activity_types_30d,avg_days_to_renewal_touch_30d,positive_touches_30d,neutral_touches_30d,negative_touches_30d,no_response_touches_30d,email_sent_30d,call_completed_30d,meeting_held_30d,support_ticket_30d,qbr_completed_30d,crm_touches_60d,crm_touch_days_60d,crm_activity_types_60d,avg_days_to_renewal_touch_60d,positive_touches_60d,neutral_touches_60d,negative_touches_60d,no_response_touches_60d,email_sent_60d,call_completed_60d,meeting_held_60d,support_ticket_60d,qbr_completed_60d,crm_touches_90d,crm_touch_days_90d,crm_activity_types_90d,avg_days_to_renewal_touch_90d,positive_touches_90d,neutral_touches_90d,negative_touches_90d,no_response_touches_90d,email_sent_90d,call_completed_90d,meeting_held_90d,support_ticket_90d,qbr_completed_90d,crm_touches_180d,crm_touch_days_180d,crm_activity_types_180d,avg_days_to_renewal_touch_180d,positive_touches_180d,neutral_touches_180d,negative_touches_180d,no_response_touches_180d,email_sent_180d,call_completed_180d,meeting_held_180d,support_ticket_180d,qbr_completed_180d,last_crm_touch_date,days_since_last_crm_touch,positive_touch_rate_30d,neutral_touch_rate_30d,negative_touch_rate_30d,no_response_touch_rate_30d,positive_touch_rate_60d,neutral_touch_rate_60d,negative_touch_rate_60d,no_response_touch_rate_60d,positive_touch_rate_90d,neutral_touch_rate_90d,negative_touch_rate_90d,no_response_touch_rate_90d,active_user_rate_30d,active_user_rate_60d,active_user_rate_90d,admin_share,expansion_signal,health_score_0_100,health_segment,renewal_bucket,at_risk_flag,quiet_account_flag,expansion_candidate_flag,churn_risk_90d,risk_rank
ten_271,Morgan-French,starter,NAM,Finance,51-200,Angel,sub_ten_271,starter,2421.71,2023-04-23,2024-04-22,0,,2025-04-22,296,crm_ten_271,active,inbound,0,2023-04-23,NAM,Finance,1,0,296,434,False,4,0,1,3,256.0,9.0,4.0,11.0,15.0,33.0,19.0,13.0,19.0,29.0,26.0,28.0,29.0,19.0,26.0,505.0,25.0,4.0,11.0,44.0,65.0,40.0,23.0,44.0,55.0,44.0,46.0,74.0,44.0,26.0,707.0,33.0,4.0,11.0,75.0,76.0,56.0,52.0,55.0,84.0,61.0,57.0,99.0,63.0,29.0,379.0,4.0,328.0,4.0,0.155015197568389,0.0,204.0,4.0,145.0,4.0,0.4041095890410959,0.0,18.0,57.0,-0.6724137931034483,46.0,30.0,0.5161290322580645,33.0,23.0,0.4166666666666667,23.0,29.0,-0.2,39.0,16.0,1.3529411764705883,37.0,47.0,-0.2083333333333333,38.0,23.0,0.625,33.0,24.0,0.36,57.0,42.0,0.3488372093023256,29.0,34.0,-0.1428571428571428,26.0,3.0,5.75,119.0,137.0,0.4630350194552529,267.0,238.0,0.5276679841897233,349.0,358.0,0.4929378531073446,2.0,2.0,1.0,-54.5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,-54.5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,-36.66666666666666,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,2.0,-11.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2024-06-19,11.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8,0.8,0.8,0.0,0.601110505836576,73.5,stable,180d+,0,0,0,0.04493472429728058,378.0
ten_272,Hoover-Campbell,business,LATAM,Legal,1-50,Patricia,sub_ten_272,business,12679.98,2023-02-06,2024-02-06,0,,2025-02-05,220,crm_ten_272,active,partner,1,2023-02-06,LATAM,Legal,1,0,220,510,False,7,1,4,2,2330.0,26.0,7.0,11.0,100.0,313.0,238.0,87.0,349.0,196.0,114.0,123.0,338.0,350.0,122.0,4331.0,51.0,7.0,11.0,182.0,628.0,452.0,196.0,685.0,309.0,183.0,209.0,615.0,662.0,210.0,6333.0,76.0,7.0,11.0,259.0,999.0,816.0,259.0,891.0,434.0,281.0,277.0,889.0,949.0,279.0,3608.0,7.0,2725.0,7.0,0.3239178283198826,0.0,2509.0,7.0,2035.0,7.0,0.2328094302554027,0.0,155.0,104.0,0.4857142857142857,503.0,496.0,0.0140845070422535,369.0,447.0,-0.1741071428571428,143.0,116.0,0.2307692307692307,610.0,281.0,1.1666666666666667,275.0,159.0,0.725,156.0,125.0,0.246031746031746,178.0,99.0,0.79,545.0,344.0,0.5826086956521739,482.0,467.0,0.032051282051282,192.0,87.0,1.193181818181818,1588.0,742.0,0.6812526812526812,3042.0,1289.0,0.7022160664819944,4544.0,1789.0,0.7173981686138301,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,-73.33333333333333,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,6.0,3.0,-27.428571428571427,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2024-04-30,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.875,0.875,0.875,0.125,0.7766758043758044,67.6,stable,180d+,0,0,1,0.028621305521308565,440.0
ten_273,Monroe-Carpenter,starter,LATAM,Education,51-200,Patricia,sub_ten_273,starter,3375.09,2023-11-26,2024-11-25,0,,2024-11-25,148,crm_ten_273,active,outbound,0,2023-11-26,LATAM,Education,1,0,148,217,True,8,1,6,1,2224.0,20.0,8.0,11.0,54.0,324.0,344.0,101.0,248.0,227.0,92.0,100.0,271.0,385.0,78.0,3617.0,37.0,8.0,11.0,114.0,581.0,642.0,168.0,336.0,293.0,131.0,178.0,479.0,561.0,134.0,5592.0,61.0,8.0,11.0,250.0,802.0,806.0,272.0,558.0,420.0,242.0,287.0,797.0,899.0,259.0,2921.0,8.0,2671.0,8.0,0.093562874251497,0.0,2088.0,8.0,1774.0,8.0,0.1769014084507042,0.0,70.0,180.0,-0.6077348066298343,453.0,349.0,0.2971428571428571,514.0,292.0,0.757679180887372,129.0,143.0,-0.0972222222222222,294.0,264.0,0.1132075471698113,267.0,153.0,0.7402597402597403,118.0,124.0,-0.048,136.0,151.0,-0.0986842105263157,357.0,440.0,-0.1882086167800453,470.0,429.0,0.0953488372093023,113.0,146.0,-0.2244897959183673,1572.0,652.0,0.7065168539325842,2599.0,1018.0,0.7183526810392482,3862.0,1730.0,0.6905059896298945,,,,,,,,,,,,,,1.0,1.0,1.0,184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,217.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,3.0,223.5,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2024-05-25,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.1111111111111111,0.8036106117353308,65.3,stable,91-180d,0,0,1,0.13546541494994696,136.0
ten_274,"Burns, Hernandez and Ryan",business,EMEA,Retail,201-1000,Erica,sub_ten_274,business,39413.99,2023-07-14,2024-07-13,0,,2024-07-13,13,crm_ten_274,active,trial,1,2023-07-14,EMEA,Retail,1,0,13,352,True,4,2,1,1,892.0,22.0,4.0,11.0,22.0,107.0,87.0,65.0,112.0,55.0,37.0,35.0,157.0,158.0,57.0,1740.0,42.0,4.0,11.0,53.0,147.0,159.0,88.0,285.0,144.0,61.0,87.0,273.0,360.0,83.0,2631.0,64.0,4.0,11.0,95.0,298.0,201.0,139.0,492.0,218.0,100.0,128.0,387.0,466.0,107.0,1374.0,4.0,1257.0,4.0,0.0930047694753577,0.0,983.0,4.0,861.0,4.0,0.1415313225058004,0.0,35.0,60.0,-0.4098360655737705,117.0,181.0,-0.3516483516483517,140.0,61.0,1.2741935483870968,82.0,57.0,0.4310344827586206,216.0,276.0,-0.2166064981949458,86.0,132.0,-0.3458646616541353,54.0,46.0,0.1702127659574468,61.0,67.0,-0.088235294117647,250.0,137.0,0.8188405797101449,260.0,206.0,0.2608695652173913,73.0,34.0,1.1142857142857143,621.0,271.0,0.6954087346024636,1224.0,516.0,0.7030442274554853,1844.0,787.0,0.7006079027355623,2.0,2.0,2.0,26.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,26.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,26.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,4.0,102.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2024-06-20,10.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.8,0.8,0.8,0.4,0.6708226203807391,63.4,stable,0-30d,0,0,0,0.06229213159519486,302.0
ten_276,Gibson-Morris,starter,NAM,Education,201-1000,Jeffrey,sub_ten_276,starter,5733.63,2023-10-07,2024-10-06,0,,2024-10-06,98,crm_ten_276,active,outbound,0,2023-10-07,NAM,Education,1,0,98,267,True,14,2,10,2,3937.0,24.0,14.0,11.0,158.0,502.0,533.0,220.0,492.0,268.0,195.0,217.0,451.0,745.0,156.0,7828.0,46.0,14.0,11.0,403.0,943.0,1186.0,406.0,1014.0,533.0,321.0,343.0,1092.0,1246.0,341.0,12112.0,71.0,14.0,11.0,615.0,1576.0,1744.0,640.0,1525.0,802.0,580.0,583.0,1588.0,1880.0,579.0,5873.0,14.0,6239.0,14.0,-0.0586538461538461,0.0,4080.0,14.0,4233.0,14.0,-0.0361360415682569,0.0,309.0,306.0,0.009771986970684,703.0,873.0,-0.1945080091533181,883.0,861.0,0.025522041763341,324.0,316.0,0.0252365930599369,783.0,742.0,0.0551816958277254,406.0,396.0,0.0251889168765743,244.0,336.0,-0.2729970326409495,289.0,294.0,-0.0169491525423728,736.0,852.0,-0.1359906213364595,975.0,905.0,0.0772626931567329,221.0,358.0,-0.3816155988857939,2723.0,1214.0,0.691467750126968,5481.0,2347.0,0.7000894111636224,8313.0,3799.0,0.6862874597539833,,,,,,,,,,,,,,3.0,3.0,3.0,137.66666666666666,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,137.66666666666666,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,4.0,179.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2024-05-29,32.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.1333333333333333,0.8639736583714237,47.4,watchlist,91-180d,0,0,0,0.15608977086225337,106.0
ten_277,Pollard and Sons,business,LATAM,Healthcare,1-50,Patricia,sub_ten_277,business,15639.79,2023-04-08,2024-04-07,0,,2025-04-07,281,crm_ten_277,active,partner,1,2023-04-08,LATAM,Healthcare,1,0,281,449,False,3,0,3,0,935.0,29.0,3.0,11.0,17.0,148.0,176.0,61.0,82.0,56.0,36.0,22.0,144.0,154.0,39.0,1743.0,59.0,3.0,11.0,59.0,241.0,362.0,131.0,149.0,104.0,76.0,64.0,196.0,311.0,50.0,2539.0,89.0,3.0,11.0,109.0,311.0,453.0,188.0,258.0,195.0,157.0,129.0,277.0,377.0,85.0,1372.0,3.0,1167.0,3.0,0.175513698630137,0.0,987.0,3.0,689.0,3.0,0.4318840579710145,0.0,41.0,68.0,-0.391304347826087,190.0,121.0,0.5655737704918032,280.0,173.0,0.6149425287356322,112.0,76.0,0.4675324675324675,122.0,136.0,-0.1021897810218978,69.0,126.0,-0.4488188976377952,62.0,95.0,-0.34375,51.0,78.0,-0.3417721518987341,172.0,105.0,0.6320754716981132,223.0,154.0,0.4451612903225806,50.0,35.0,0.4166666666666667,704.0,231.0,0.7521367521367521,1259.0,484.0,0.7219036697247706,1676.0,863.0,0.6598425196850394,1.0,1.0,1.0,-69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,-36.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,6.0,3.0,6.333333333333333,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2024-06-15,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.0,0.6258410256410256,71.9,stable,180d+,0,0,0,0.08974694579210125,235.0
ten_278,"Reyes, Chase and Jenkins",starter,EMEA,Healthcare,1-50,Danielle,sub_ten_278,starter,9140.91,2023-01-10,2024-01-10,0,,2025-01-09,193,crm_ten_278,at-risk,outbound,0,2023-01-10,EMEA,Healthcare,1,0,193,537,False,3,0,2,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,11.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,51.0,2.0,2.0,8.0,2.0,0.0,5.0,5.0,0.0,5.0,21.0,3.0,0.0,2.0,8.0,,,51.0,2.0,-0.9807692307692308,-0.6666666666666666,,,7.0,1.0,-0.875,-0.5,,2.0,-0.6666666666666666,,,0.0,,5.0,-0.8333333333333334,,5.0,-0.8333333333333334,,,0.0,,5.0,-0.8333333333333334,,21.0,-0.9545454545454546,,3.0,-0.75,,,0.0,,2.0,-0.6666666666666666,,8.0,-0.8888888888888888,0.0,0.0,0.0,5.0,6.0,0.4166666666666667,7.0,44.0,0.1346153846153846,1.0,1.0,1.0,-168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-168.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,-87.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2024-06-26,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.0,0.1002,5.8,critical,180d+,0,0,0,0.10087838752324517,208.0
ten_279,Garner-Thornton,business,EMEA,Finance,51-200,Jeffrey,sub_ten_279,business,31767.14,2023-01-26,2024-01-26,0,,2025-01-25,209,crm_ten_279,onboarding,partner,1,2023-01-26,EMEA,Finance,1,0,209,521,False,5,2,2,1,707.0,22.0,5.0,11.0,77.0,51.0,81.0,79.0,37.0,63.0,76.0,49.0,35.0,71.0,88.0,1234.0,39.0,5.0,11.0,124.0,73.0,154.0,126.0,86.0,106.0,124.0,89.0,92.0,99.0,161.0,1838.0,59.0,5.0,11.0,151.0,140.0,221.0,190.0,160.0,165.0,160.0,112.0,149.0,152.0,238.0,1021.0,5.0,817.0,5.0,0.2493887530562347,0.0,430.0,5.0,392.0,5.0,0.0966921119592875,0.0,97.0,54.0,0.7818181818181819,63.0,77.0,-0.1794871794871795,129.0,92.0,0.3978494623655914,100.0,90.0,0.1098901098901098,62.0,98.0,-0.3636363636363636,86.0,79.0,0.0875,110.0,50.0,1.1764705882352942,64.0,48.0,0.3265306122448979,92.0,57.0,0.603448275862069,84.0,68.0,0.2318840579710145,134.0,104.0,0.2857142857142857,275.0,432.0,0.3884180790960452,504.0,730.0,0.4080971659919028,822.0,1016.0,0.4469820554649266,,,,,,,,,,,,,,2.0,2.0,2.0,-115.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,3.0,-93.5,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,7.0,7.0,5.0,-58.142857142857146,4.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2024-05-29,32.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.5,0.0,0.25,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.6205587570621469,59.9,stable,180d+,0,0,0,0.05149604939992655,354.0
ten_281,"Pollard, Simpson and Johnson",business,EMEA,Retail,1000+,Jeffrey,sub_ten_281,business,34903.19,2023-06-15,2024-06-14,0,,2025-06-14,349,crm_ten_281,active,trial,1,2023-06-15,EMEA,Retail,1,0,349,381,False,12,3,6,3,1135.0,16.0,12.0,11.0,105.0,109.0,103.0,87.0,101.0,123.0,108.0,105.0,114.0,82.0,98.0,2748.0,36.0,12.0,11.0,239.0,294.0,271.0,195.0,246.0,258.0,219.0,311.0,281.0,212.0,222.0,4123.0,51.0,12.0,11.0,366.0,408.0,397.0,300.0,353.0,393.0,342.0,413.0,379.0,356.0,416.0,1671.0,12.0,2452.0,12.0,-0.3183856502242152,0.0,824.0,12.0,1069.0,12.0,-0.2289719626168224,0.0,134.0,232.0,-0.4206008583690987,173.0,235.0,-0.2627118644067797,169.0,228.0,-0.2576419213973799,116.0,184.0,-0.3675675675675676,159.0,194.0,-0.1794871794871795,170.0,223.0,-0.2366071428571428,141.0,201.0,-0.297029702970297,158.0,255.0,-0.37890625,170.0,209.0,-0.1857142857142857,153.0,203.0,-0.2450980392156862,128.0,288.0,-0.5536332179930796,509.0,626.0,0.4480633802816901,1304.0,1444.0,0.4743543106584212,1893.0,2230.0,0.4590203685741998,1.0,1.0,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,22.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,3.0,22.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,11.0,4.0,83.18181818181819,3.0,4.0,1.0,3.0,0.0,4.0,1.0,5.0,1.0,2024-06-16,14.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.2307692307692307,0.7793497833152763,35.1,watchlist,180d+,0,0,0,0.07537655594591598,261.0
ten_282,"Sanford, Rivera and Garcia",business,LATAM,Retail,51-200,Patricia,sub_ten_282,business,19384.8,2023-10-14,2024-10-13,0,,2024-10-13,105,crm_ten_282,active,referral,1,2023-10-14,LATAM,Retail,1,0,105,260,True,3,0,2,1,218.0,16.0,3.0,11.0,23.0,13.0,14.0,10.0,49.0,26.0,14.0,27.0,11.0,12.0,19.0,541.0,34.0,3.0,11.0,47.0,27.0,43.0,39.0,82.0,49.0,56.0,56.0,52.0,51.0,39.0,837.0,53.0,3.0,11.0,87.0,54.0,72.0,85.0,108.0,65.0,68.0,82.0,84.0,76.0,56.0,375.0,3.0,462.0,3.0,-0.1879049676025918,0.0,173.0,3.0,221.0,3.0,-0.2162162162162162,0.0,31.0,56.0,-0.4385964912280701,21.0,33.0,-0.3529411764705882,32.0,40.0,-0.1951219512195122,24.0,61.0,-0.5967741935483871,56.0,52.0,0.0754716981132075,26.0,39.0,-0.325,40.0,28.0,0.4137931034482758,48.0,34.0,0.4,27.0,57.0,-0.5172413793103449,37.0,39.0,-0.05,33.0,23.0,0.4166666666666667,99.0,119.0,0.4520547945205479,255.0,286.0,0.470479704797048,394.0,443.0,0.4701670644391408,1.0,1.0,1.0,117.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,131.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,131.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,4.0,188.7142857142857,1.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,2024-06-18,12.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.75,0.75,0.75,0.0,0.5358164383561644,35.0,watchlist,91-180d,0,0,0,0.18636027117372125,72.0
ten_284,Bowen Group,starter,NAM,Technology,51-200,Joshua,sub_ten_284,starter,5110.51,2023-10-04,2024-10-03,0,,2024-10-03,95,crm_ten_284,active,trial,0,2023-10-04,NAM,Technology,1,0,95,270,True,5,1,3,1,417.0,14.0,5.0,11.0,46.0,53.0,39.0,20.0,42.0,27.0,31.0,57.0,47.0,31.0,24.0,671.0,23.0,5.0,11.0,64.0,80.0,60.0,63.0,54.0,49.0,39.0,78.0,77.0,63.0,44.0,1037.0,34.0,5.0,11.0,114.0,129.0,81.0,85.0,81.0,93.0,64.0,100.0,108.0,96.0,86.0,520.0,5.0,517.0,5.0,0.0057915057915057,0.0,252.0,5.0,243.0,5.0,0.0368852459016393,0.0,54.0,60.0,-0.0983606557377049,59.0,70.0,-0.1549295774647887,51.0,30.0,0.6774193548387096,39.0,46.0,-0.1489361702127659,53.0,28.0,0.8620689655172413,43.0,50.0,-0.1372549019607843,35.0,29.0,0.2,64.0,36.0,0.7567567567567568,54.0,54.0,0.0,35.0,61.0,-0.4193548387096774,33.0,53.0,-0.3703703703703703,212.0,205.0,0.507177033492823,334.0,337.0,0.4970238095238095,495.0,542.0,0.476878612716763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,246.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2024-01-31,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.6561864433811803,56.4,stable,91-180d,0,0,0,0.12010143524833994,160.0
ten_285,"Booker, Jones and Harrington",enterprise,NAM,Education,51-200,Joshua,sub_ten_285,enterprise,168745.83,2023-10-16,2024-10-15,0,,2024-10-15,107,crm_ten_285,active,referral,1,2023-10-16,NAM,Education,1,0,107,258,True,3,0,3,0,286.0,20.0,3.0,11.0,20.0,22.0,31.0,43.0,21.0,25.0,35.0,31.0,13.0,17.0,28.0,732.0,45.0,3.0,11.0,55.0,59.0,73.0,94.0,54.0,51.0,85.0,53.0,52.0,74.0,82.0,1091.0,69.0,3.0,11.0,94.0,103.0,119.0,126.0,107.0,72.0,108.0,77.0,76.0,94.0,115.0,458.0,3.0,633.0,3.0,-0.2760252365930599,0.0,153.0,3.0,346.0,3.0,-0.5561959654178674,0.0,38.0,56.0,-0.3157894736842105,33.0,70.0,-0.5211267605633803,35.0,84.0,-0.5764705882352941,63.0,63.0,0.0,32.0,75.0,-0.5657894736842105,44.0,28.0,0.5517241379310345,64.0,44.0,0.4444444444444444,41.0,36.0,0.1351351351351351,15.0,61.0,-0.7419354838709677,38.0,56.0,-0.3157894736842105,55.0,60.0,-0.081967213114754,104.0,182.0,0.3623693379790941,312.0,420.0,0.4256480218281037,499.0,592.0,0.4569597069597069,1.0,1.0,1.0,131.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,142.66666666666666,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,7.0,4.0,160.85714285714286,3.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,16.0,16.0,5.0,203.6875,5.0,9.0,0.0,2.0,7.0,3.0,2.0,2.0,2.0,2024-06-06,24.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4285714285714285,0.4285714285714285,0.0,0.1428571428571428,0.75,0.75,0.75,0.0,0.5089108013937282,27.7,watchlist,91-180d,0,0,0,0.16748402090598533,88.0
